iter	Accuracy	Logloss
1721	0.7897890496	0.4350357748
1722	0.7898437542	0.4350251484
1723	0.7897857404	0.43500456
1724	0.7898611789	0.4349904823
1725	0.7898885312	0.434973318
1726	0.7898885312	0.4349592511
1727	0.7899432358	0.4349434409
1728	0.7899672788	0.434923193
1729	0.790015365	0.4349035824
1730	0.7899880127	0.4348949827
1731	0.7899333081	0.4348849532
1732	0.7898885312	0.4348565384
1733	0.7898885312	0.4348523824
1734	0.7898918404	0.4348380557
1735	0.7899366173	0.4348269827
1736	0.790015365	0.4348173664
1737	0.7900908035	0.4348048989
1738	0.7901148466	0.4347924149
1739	0.7901488173	0.4347811838
1740	0.7901455081	0.4347745923
1741	0.7901728604	0.4347682684
1742	0.7902242558	0.4347445446
1743	0.7901969035	0.4347394283
1744	0.7902242558	0.4347108577
1745	0.7902996942	0.4346738748
1746	0.7903270465	0.4346598792
1747	0.7903270465	0.4346548579
1748	0.7903784419	0.4346323473
1749	0.7903784419	0.4346237438
1750	0.7903784419	0.4346221647
1751	0.7904298373	0.4346145672
1752	0.7904057942	0.4346026565
1753	0.7904331465	0.4345929811
1754	0.7903817511	0.4345692584
1755	0.7904057942	0.434558659
1756	0.7904057942	0.4345564958
1757	0.7904091034	0.434543315
1758	0.7904091034	0.4345326494
1759	0.7903543988	0.4345165772
1760	0.7903784419	0.4345134955
1761	0.7903270465	0.4344971822
1762	0.7903270465	0.4344874811
1763	0.7902374926	0.4344659733
1764	0.7902068311	0.434452167
1765	0.7901313926	0.4344065531
1766	0.7901587449	0.4343548059
1767	0.7901380111	0.4343389922
1768	0.7902101403	0.4343241064
1769	0.7902068311	0.4342949589
1770	0.7902308742	0.434289195
1771	0.7902341834	0.4342768134
1772	0.7902615357	0.4342637444
1773	0.7902615357	0.4342607041
1774	0.7902582265	0.4342472082
1775	0.790357708	0.4342246985
1776	0.7904091034	0.4342055123
1777	0.7904604988	0.434198785
1778	0.790508585	0.4341838693
1779	0.7904538804	0.4341683934
1780	0.7904298373	0.4341609657
1781	0.7904779235	0.4341443338
1782	0.7904265281	0.434128854
1783	0.7904265281	0.4341224141
1784	0.7904812327	0.4341093067
1785	0.7905566711	0.4340959534
1786	0.790508585	0.4340840262
1787	0.7904571896	0.434071929
1788	0.7905019666	0.4340468045
1789	0.7904265281	0.4340439648
1790	0.7904265281	0.4340267692
1791	0.7905260096	0.4340209779
1792	0.7905260096	0.4340138155
1793	0.790471305	0.4339965848
1794	0.7904679958	0.4339665353
1795	0.790471305	0.4339563036
1796	0.7904953481	0.4339440348
1797	0.7906014481	0.4339254487
1798	0.7906495343	0.4339195651
1799	0.7907042389	0.4339070793
1800	0.7907108573	0.4338950922
1801	0.7907382096	0.4338850819
1802	0.7908343819	0.4338743175
1803	0.7908376911	0.4338621702
1804	0.7909371727	0.4338436824
1805	0.7910225388	0.4338132157
1806	0.791025848	0.4337949585
1807	0.7909777618	0.4337862937
1808	0.7909504095	0.4337685744
1809	0.7908749711	0.4337513313
1810	0.7908749711	0.4337389819
1811	0.7909504095	0.4337283431
1812	0.7908990142	0.4337144554
1813	0.790919748	0.4336878513
1814	0.7909744526	0.4336726131
1815	0.7909810711	0.4336584423
1816	0.7909296757	0.4336358673
1817	0.7910018049	0.4336242358
1818	0.7910291572	0.4336087338
1819	0.7910565095	0.4335983997
1820	0.7910805526	0.4335924094
1821	0.7911045957	0.4335716984
1822	0.7911012865	0.4335617711
1823	0.7911800342	0.4335543208
1824	0.7911045957	0.4335417988
1825	0.7911833434	0.4335025274
1826	0.7911866526	0.4334776185
1827	0.7912140049	0.4334663152
1828	0.7911833434	0.4334593105
1829	0.7911866526	0.4334477702
1830	0.7911593003	0.4334392178
1831	0.7913342203	0.4334193719
1832	0.7913342203	0.4334074206
1833	0.791306868	0.4334016585
1834	0.7913309111	0.4333736783
1835	0.7913309111	0.4333709341
1836	0.7913856157	0.4333558635
1837	0.7912861341	0.4333477331
1838	0.7913342203	0.4333371659
1839	0.7913615726	0.433327486
1840	0.7912828249	0.4333199109
1841	0.7912040772	0.4333093671
1842	0.7912314295	0.4332761763
1843	0.7912347388	0.433264948
1844	0.7911493727	0.433243907
1845	0.7911460634	0.4332285476
1846	0.7911427542	0.4332202705
1847	0.7911460634	0.4332083141
1848	0.7912488542	0.4332004718
1849	0.791245545	0.433180839
1850	0.791245545	0.4331729929
1851	0.7912215019	0.4331569317
1852	0.7912215019	0.4331491802
1853	0.7912215019	0.433145367
1854	0.7914337019	0.4331251515
1855	0.7914610542	0.4331184782
1856	0.7914370111	0.4331077452
1857	0.7914162772	0.4330790223
1858	0.7914403203	0.4330715596
1859	0.791412968	0.4330635533
1860	0.7914917157	0.4330442782
1861	0.791519068	0.4330154669
1862	0.7915223772	0.4330109199
1863	0.7914950249	0.4329899989
1864	0.7914436295	0.4329828161
1865	0.7914469387	0.4329727064
1866	0.7914502479	0.4329685348
1867	0.791474291	0.4329599398
1868	0.7915016433	0.4329418272
1869	0.7914502479	0.432935161
1870	0.7914776002	0.4329281731
1871	0.791474291	0.4329254721
1872	0.791474291	0.4329120509
1873	0.7915016433	0.4328831666
1874	0.7914328233	0.4328615368
1875	0.7914328233	0.432847244
1876	0.7914328233	0.4328358875
1877	0.791405471	0.4328267423
1878	0.791405471	0.4328219638
1879	0.7914328233	0.4327992987
1880	0.791405471	0.4327880429
1881	0.7914634848	0.4327692801
1882	0.7915115709	0.4327596569
1883	0.7915082617	0.4327458499
1884	0.7914535571	0.4327277923
1885	0.7914776002	0.4327153209
1886	0.791474291	0.4326788034
1887	0.7914502479	0.4326610279
1888	0.7913748094	0.4326488111
1889	0.7914262048	0.4326371559
1890	0.7914262048	0.4326304099
1891	0.7914262048	0.4326200263
1892	0.7914021617	0.4326086622
1893	0.7914262048	0.4325960354
1894	0.791429514	0.4325850931
1895	0.7914776002	0.4325765554
1896	0.7914776002	0.4325360153
1897	0.7915049525	0.4325310475
1898	0.7915323048	0.4325260153
1899	0.7916143617	0.4325149689
1900	0.7916384048	0.4325014399
1901	0.7916384048	0.4324945067
1902	0.7915870094	0.4324799522
1903	0.7915422324	0.4324679312
1904	0.7915695847	0.4324563623
1905	0.7916242893	0.4324424028
1906	0.791596937	0.432441351
1907	0.7915422324	0.4324267854
1908	0.7915422324	0.4324128538
1909	0.7915181894	0.4324021352
1910	0.7915903186	0.4323804241
1911	0.7915148801	0.4323644509
1912	0.7915148801	0.4323535333
1913	0.7914875278	0.4323435139
1914	0.791466794	0.4323309077
1915	0.7914908371	0.4323179749
1916	0.7914908371	0.4323100385
1917	0.7915662755	0.432273669
1918	0.7916549508	0.4322372198
1919	0.7916756847	0.4322168034
1920	0.7916002462	0.4322038798
1921	0.7916723755	0.4321990496
1922	0.7916690663	0.4321933901
1923	0.791641714	0.4321775343
1924	0.7916690663	0.4321682449
1925	0.7916690663	0.4321660121
1926	0.7916964186	0.4321586418
1927	0.7916931094	0.432145844
1928	0.7917685478	0.4321314555
1929	0.7917411956	0.4321195619
1930	0.7917138433	0.4321084709
1931	0.7916657571	0.432091085
1932	0.7916931094	0.4320747457
1933	0.7917171525	0.4320685583
1934	0.7916931094	0.4320670461
1935	0.7917959001	0.4320464317
1936	0.7917718571	0.4320196173
1937	0.7917751663	0.4320109861
1938	0.7916931094	0.4319805705
1939	0.7916931094	0.4319766244
1940	0.7916931094	0.431963908
1941	0.7916624479	0.4319417789
1942	0.7916384048	0.4319350443
1943	0.7916657571	0.431928343
1944	0.7916657571	0.4319230054
1945	0.7916110525	0.431908649
1946	0.7916657571	0.4318873082
1947	0.7916898002	0.4318681759
1948	0.7916931094	0.4318619599
1949	0.7916931094	0.4318564724
1950	0.791747814	0.4318438334
1951	0.7918232524	0.4318263111
1952	0.7918506047	0.4317906154
1953	0.7917992094	0.4317795307
1954	0.7917992094	0.4317754617
1955	0.7917992094	0.4317732495
1956	0.7917992094	0.4317672661
1957	0.7918746478	0.4317473313
1958	0.7919020001	0.4317381519
1959	0.7919020001	0.4317336071
1960	0.7919020001	0.4317288181
1961	0.7919807478	0.4317145085
1962	0.7919326616	0.4317094672
1963	0.7920081001	0.4317004246
1964	0.7920354524	0.4316934702
1965	0.7920114093	0.4316881517
1966	0.7920868478	0.4316700319
1967	0.7920594955	0.4316649071
1968	0.7919807478	0.4316490282
1969	0.7920628047	0.4316381738
1970	0.7920868478	0.4316298237
1971	0.7920114093	0.4316123993
1972	0.7920528771	0.4315949982
1973	0.7921283155	0.4315750075
1974	0.7921556678	0.4315703553
1975	0.7921283155	0.4315598109
1976	0.7922277971	0.4315234786
1977	0.7922518402	0.4315215568
1978	0.7921250063	0.4315064297
1979	0.7922004448	0.4314936358
1980	0.7921797109	0.4314752829
1981	0.7922070632	0.4314700595
1982	0.7921764017	0.4314527044
1983	0.7922311063	0.4314491486
1984	0.7921283155	0.4314324577
1985	0.7922103724	0.4314182735
1986	0.7922344155	0.4314037609
1987	0.7922377247	0.4313928526
1988	0.7922410339	0.4313779975
1989	0.7922136816	0.4313709547
1990	0.7922136816	0.4313696817
1991	0.7921896385	0.4313596478
1992	0.7921896385	0.4313535389
1993	0.7921863293	0.4313379947
1994	0.7922103724	0.4313276328
1995	0.7922377247	0.4313189344
1996	0.792265077	0.4313157922
1997	0.7922617678	0.4313125488
1998	0.7922103724	0.4313001866
1999	0.7922103724	0.4313000089
2000	0.7922136816	0.4312842743
2001	0.7922410339	0.4312785033
2002	0.7921896385	0.4312679385
2003	0.7922924293	0.431254729
2004	0.7922957385	0.4312442052
2005	0.7922957385	0.431233492
2006	0.7923197816	0.4312294915
2007	0.7922891201	0.4312165022
2008	0.7923678678	0.4311924865
2009	0.7923678678	0.4311856129
2010	0.7923952201	0.4311823491
2011	0.7924192632	0.4311732866
2012	0.7924466155	0.4311231517
2013	0.7923952201	0.4311161932
2014	0.7924225724	0.4311043529
2015	0.7924225724	0.4311031277
2016	0.7924225724	0.4310939884
2017	0.7923985293	0.4310818363
2018	0.7923777954	0.4310664498
2019	0.7923777954	0.4310482448
2020	0.7923985293	0.4310373309
2021	0.7924018385	0.4310243811
2022	0.7924565431	0.4310167413
2023	0.7924291908	0.4310067996
2024	0.7924258816	0.4309851206
2025	0.7924739678	0.4309746783
2026	0.7925220539	0.4309580166
2027	0.7926041108	0.4309494456
2028	0.7925800677	0.4309438504
2029	0.7926107292	0.4309099781
2030	0.7926380815	0.4309040088
2031	0.7925319816	0.430871623
2032	0.7925866862	0.430854334
2033	0.7926140384	0.4308415908
2034	0.7927168292	0.4308235835
2035	0.7926927861	0.4308178915
2036	0.7925899954	0.4308035513
2037	0.7925659523	0.430798648
2038	0.7925659523	0.4307981986
2039	0.7925659523	0.4307917261
2040	0.7925966138	0.4307804538
2041	0.7925966138	0.430774825
2042	0.7925725707	0.4307609812
2043	0.7925452184	0.4307330052
2044	0.7925211753	0.430712812
2045	0.792493823	0.4307049304
2046	0.7924697799	0.4306911609
2047	0.7925244845	0.4306856092
2048	0.7925485276	0.4306749645
2049	0.792599923	0.4306592494
2050	0.7926239661	0.4306535088
2051	0.7926819799	0.4306379071
2052	0.792599923	0.4306200126
2053	0.7926065414	0.4305966376
2054	0.7927366845	0.4305706567
2055	0.7927366845	0.4305676269
2056	0.7927399937	0.4305496553
2057	0.792767346	0.4305396335
2058	0.7928220506	0.4305164657
2059	0.7928460937	0.4305092944
2060	0.7928941798	0.4304993999
2061	0.7928668275	0.4304619113
2062	0.7928941798	0.4304495172
2063	0.7928941798	0.4304443731
2064	0.792942266	0.430424273
2065	0.7929389568	0.430408573
2066	0.7929116045	0.4303984403
2067	0.7929116045	0.4303808762
2068	0.7928908706	0.4303514674
2069	0.7928875614	0.4303347463
2070	0.7928427845	0.4303130747
2071	0.7927913891	0.4302999785
2072	0.7928427845	0.4302940451
2073	0.7927607276	0.430282187
2074	0.7928427845	0.4302483937
2075	0.7929149137	0.4302406663
2076	0.7928908706	0.4302218655
2077	0.7928668275	0.4301912474
2078	0.7928668275	0.4301856752
2079	0.7927913891	0.4301735644
2080	0.7928154322	0.4301566596
2081	0.7927640368	0.4301506133
2082	0.7927880799	0.4301391297
2083	0.7927607276	0.4301360159
2084	0.7927814614	0.4301287395
2085	0.7927814614	0.4301210566
2086	0.7927814614	0.4301201098
2087	0.7927814614	0.4301085532
2088	0.7928295476	0.430060862
2089	0.7928328568	0.430044507
2090	0.7928295476	0.4300348776
2091	0.7928295476	0.4300301291
2092	0.7928776338	0.430016789
2093	0.792880943	0.4300058674
2094	0.7929082953	0.4299880049
2095	0.7929082953	0.4299765896
2096	0.7928568999	0.4299604979
2097	0.7928842522	0.4299378491
2098	0.792987043	0.4299212842
2099	0.7929563815	0.4299078741
2100	0.7929356476	0.4299030285
2101	0.7929389568	0.4298890482
2102	0.7929837338	0.4298796858
2103	0.7930450568	0.42986376
2104	0.7930450568	0.429858964
2105	0.7930177045	0.4298509907
2106	0.7930417476	0.4298406043
2107	0.7930657907	0.4298259275
2108	0.793117186	0.429816964
2109	0.7930898337	0.4298149105
2110	0.7931138768	0.4298063419
2111	0.7931379199	0.4298009872
2112	0.7931893153	0.4297949917
2113	0.7932407107	0.4297883849
2114	0.7932647538	0.4297831908
2115	0.7932166676	0.4297673741
2116	0.793268063	0.4297564095
2117	0.793268063	0.4297534884
2118	0.7932954153	0.4297274443
2119	0.7932921061	0.429719912
2120	0.7932921061	0.4297170673
2121	0.7932133584	0.429694506
2122	0.7932133584	0.4296903519
2123	0.7932133584	0.4296849955
2124	0.7931893153	0.4296823165
2125	0.7931893153	0.4296756222
2126	0.7931379199	0.4296541135
2127	0.7931926245	0.4296421744
2128	0.793161963	0.4296251276
2129	0.7931860061	0.4296137415
2130	0.7931346107	0.4295986973
2131	0.7930865245	0.4295908144
2132	0.7931072584	0.4295799911
2133	0.7931346107	0.4295487498
2134	0.7931346107	0.4295375489
2135	0.7931379199	0.4295273999
2136	0.7931379199	0.429515998
2137	0.7931379199	0.4295102118
2138	0.7931652722	0.4294854963
2139	0.7931926245	0.4294779718
2140	0.7931652722	0.4294617585
2141	0.7931893153	0.4294605891
2142	0.7932133584	0.4294518752
2143	0.793161963	0.429441672
2144	0.7931138768	0.4294357286
2145	0.7931685814	0.4294284031
2146	0.7931685814	0.4294180244
2147	0.7932473291	0.4294081456
2148	0.793223286	0.4294053818
2149	0.7932987245	0.4293882737
2150	0.7932473291	0.4293812963
2151	0.7932025521	0.4293666064
2152	0.7932265952	0.4293569697
2153	0.7932746814	0.4293420781
2154	0.7932713722	0.4293340479
2155	0.7932987245	0.4293187169
2156	0.7932987245	0.4293125585
2157	0.7933501199	0.4292994021
2158	0.7933020337	0.4292865222
2159	0.7932954153	0.4292714175
2160	0.7932713722	0.4292455994
2161	0.7932440199	0.4292223385
2162	0.7931959337	0.4292161483
2163	0.7931959337	0.4292030983
2164	0.7931685814	0.4291951598
2165	0.7931926245	0.4291826848
2166	0.7932713722	0.4291712784
2167	0.7932746814	0.4291505348
2168	0.7932746814	0.4291430097
2169	0.7932506383	0.4291403964
2170	0.7932265952	0.4291356136
2171	0.7932812998	0.42911725
2172	0.7933053429	0.4291045267
2173	0.7932779906	0.4290986162
2174	0.7933260768	0.4290787027
2175	0.7933534291	0.4290536116
2176	0.7933534291	0.4290409015
2177	0.7933534291	0.429029748
2178	0.7934255583	0.4289983809
2179	0.7934255583	0.4289651715
2180	0.7934255583	0.4289625963
2181	0.7934255583	0.4289446816
2182	0.7934769537	0.4289327712
2183	0.7934529106	0.4289242283
2184	0.793504306	0.4289062478
2185	0.7934769537	0.4289017977
2186	0.7934015152	0.4288975976
2187	0.7934015152	0.4288950929
2188	0.7934496014	0.4288831287
2189	0.7934736445	0.4288732703
2190	0.7935009968	0.428863314
2191	0.7934769537	0.4288619793
2192	0.7935009968	0.4288589095
2193	0.7934976876	0.4288448222
2194	0.7935283491	0.4288244066
2195	0.7934802629	0.428820741
2196	0.7934802629	0.4288014606
2197	0.7935590106	0.4287920785
2198	0.7935590106	0.428781049
2199	0.7935797445	0.4287735365
2200	0.7936551829	0.4287674682
2201	0.7936551829	0.4287538134
2202	0.7936311399	0.4287363891
2203	0.7936311399	0.4287271275
2204	0.7935830537	0.4287098913
2205	0.793610406	0.4287070043
2206	0.7936584922	0.4287051086
2207	0.7936651106	0.4286852942
2208	0.7936858445	0.428666457
2209	0.7937131968	0.4286608126
2210	0.7936858445	0.4286489594
2211	0.7937131968	0.428641723
2212	0.7936891537	0.4286278224
2213	0.7936344491	0.4286168073
2214	0.7937679013	0.428593929
2215	0.7937679013	0.4285782747
2216	0.7936891537	0.428563964
2217	0.793716506	0.4285500513
2218	0.7937679013	0.4285344218
2219	0.793716506	0.4285169437
2220	0.7936924629	0.4285043885
2221	0.7936651106	0.428484739
2222	0.7936443767	0.428465506
2223	0.7936443767	0.4284436111
2224	0.7936203336	0.4284392353
2225	0.7937231244	0.4284176622
2226	0.7937231244	0.4284102878
2227	0.7937504767	0.4283948452
2228	0.7937504767	0.4283871927
2229	0.7937264336	0.4283594306
2230	0.7936990813	0.4283500228
2231	0.7936990813	0.4283337587
2232	0.7937023905	0.4283220319
2233	0.7937297428	0.4282942764
2234	0.7938018721	0.4282765282
2235	0.7938018721	0.4282739718
2236	0.7938259151	0.4282694064
2237	0.7938051813	0.4282589783
2238	0.7938051813	0.4282416356
2239	0.7938051813	0.4282379654
2240	0.7938292244	0.4282292673
2241	0.7938292244	0.4282170366
2242	0.7938051813	0.4282132669
2243	0.7938051813	0.4281988968
2244	0.7937537859	0.4281766029
2245	0.7938259151	0.428173743
2246	0.7938532674	0.4281617292
2247	0.7938325336	0.4281359368
2248	0.7938631951	0.4281174753
2249	0.7938872382	0.4281144074
2250	0.7938358428	0.4281063659
2251	0.7939386335	0.4280879582
2252	0.7939145905	0.4280809571
2253	0.7940173812	0.4280561759
2254	0.7939692951	0.4280406081
2255	0.7939900289	0.4280260794
2256	0.7939659858	0.4280197414
2257	0.7939178997	0.428005723
2258	0.7938938566	0.4279946988
2259	0.7938665043	0.42798282
2260	0.7939353243	0.4279572343
2261	0.7938872382	0.4279487691
2262	0.7938905474	0.4279342308
2263	0.7938665043	0.4279077485
2264	0.7939419428	0.4278997639
2265	0.7939212089	0.4278818997
2266	0.7939212089	0.4278761627
2267	0.7939933381	0.4278651733
2268	0.7940654674	0.4278599862
2269	0.7940895105	0.4278497672
2270	0.794164949	0.4278426375
2271	0.7941135536	0.4278289641
2272	0.7940862013	0.4278147181
2273	0.7942163443	0.4277980359
2274	0.7941923013	0.427773645
2275	0.7942677397	0.4277663403
2276	0.7941682582	0.4277428481
2277	0.7941923013	0.4277334877
2278	0.7941616397	0.4277165554
2279	0.7941309782	0.4277009773
2280	0.7941342874	0.4276938852
2281	0.7941342874	0.4276809466
2282	0.7941342874	0.4276620091
2283	0.7941583305	0.4276543109
2284	0.7941923013	0.4276424451
2285	0.7942470058	0.4276324277
2286	0.7941682582	0.4276267886
2287	0.7941682582	0.4276174657
2288	0.7941956105	0.4276064875
2289	0.7942710489	0.427588242
2290	0.7942470058	0.4275802442
2291	0.7942984012	0.4275733737
2292	0.7942436966	0.4275661463
2293	0.794295092	0.427552622
2294	0.7942710489	0.4275351453
2295	0.7943257535	0.4275260856
2296	0.7943497966	0.4275139388
2297	0.7943497966	0.4275109803
2298	0.7943771489	0.4275046153
2299	0.7943497966	0.4275022409
2300	0.7944045012	0.427478924
2301	0.7943771489	0.4274703537
2302	0.7943771489	0.4274628779
2303	0.7943738397	0.4274502837
2304	0.7943771489	0.4274374106
2305	0.794401192	0.4274325655
2306	0.7944285443	0.4274257908
2307	0.7944285443	0.4274184981
2308	0.7944252351	0.4274035361
2309	0.7943497966	0.4273910587
2310	0.7943497966	0.4273874951
2311	0.7943257535	0.4273774411
2312	0.7943257535	0.4273722536
2313	0.7942710489	0.4273637727
2314	0.7942229628	0.4273584808
2315	0.7942022289	0.4273418739
2316	0.7941715674	0.4273361197
2317	0.7942436966	0.4273233901
2318	0.7942710489	0.4273131866
2319	0.7943017104	0.4273011937
2320	0.7943017104	0.4272987784
2321	0.7943017104	0.4272958814
2322	0.7943257535	0.4272931732
2323	0.7943531058	0.4272829491
2324	0.7943290627	0.427274864
2325	0.7943290627	0.4272738309
2326	0.7943290627	0.4272714375
2327	0.7943290627	0.4272627538
2328	0.794356415	0.4272471445
2329	0.7943804581	0.4272324379
2330	0.7943531058	0.4272132782
2331	0.7943531058	0.4272042251
2332	0.7944078104	0.4271867141
2333	0.7944318535	0.4271816845
2334	0.7944318535	0.4271745779
2335	0.7944351627	0.4271531263
2336	0.7944351627	0.4271523594
2337	0.7944592058	0.427133189
2338	0.7944351627	0.4270921592
2339	0.7944832489	0.4270864214
2340	0.7944592058	0.4270735148
2341	0.7945106012	0.427055281
2342	0.7945106012	0.4270289618
2343	0.7946100827	0.4270185065
2344	0.7945860396	0.4270102098
2345	0.7945860396	0.4269996617
2346	0.7946100827	0.4269945039
2347	0.7946100827	0.426991562
2348	0.7945139104	0.4269819994
2349	0.7945346443	0.4269730561
2350	0.7945553781	0.4269604956
2351	0.7945553781	0.4269565625
2352	0.7946034643	0.42694491
2353	0.7945313351	0.4269326683
2354	0.7946034643	0.426922948
2355	0.7946581689	0.4269128205
2356	0.794682212	0.4268925399
2357	0.7947062551	0.4268854493
2358	0.7947062551	0.426871387
2359	0.794788312	0.426837985
2360	0.7947916212	0.4268325078
2361	0.7947949304	0.426823496
2362	0.7947949304	0.4268208375
2363	0.7948156643	0.4268080889
2364	0.7947675781	0.426799849
2365	0.7948463258	0.4267748377
2366	0.7949010304	0.4267699769
2367	0.7948977212	0.4267614652
2368	0.794979778	0.4267496727
2369	0.794979778	0.4267426914
2370	0.794979778	0.4267319251
2371	0.7949283827	0.4267130323
2372	0.7949283827	0.4266976277
2373	0.794955735	0.4266930283
2374	0.794979778	0.4266694032
2375	0.794979778	0.4266608165
2376	0.7950038211	0.4266405644
2377	0.7950038211	0.426630695
2378	0.794979778	0.4266263894
2379	0.794979778	0.4266217522
2380	0.7950038211	0.426605162
2381	0.7950038211	0.4265857017
2382	0.7950038211	0.4265799765
2383	0.794979778	0.42657213
2384	0.7950519073	0.4265605908
2385	0.7950519073	0.426558807
2386	0.7950519073	0.4265386763
2387	0.7950759504	0.4265291323
2388	0.7950999935	0.4265104241
2389	0.7950999935	0.4265003256
2390	0.7950759504	0.4264923715
2391	0.795085878	0.4264822973
2392	0.7950825688	0.4264749171
2393	0.7951033027	0.4264597219
2394	0.7951273458	0.426453411
2395	0.7951513889	0.4264484703
2396	0.7952235181	0.4264339517
2397	0.7952268273	0.426421617
2398	0.7952235181	0.4263953108
2399	0.7951754319	0.4263844785
2400	0.7952301365	0.4263761423
2401	0.7952334457	0.4263686764
2402	0.7952574888	0.4263581211
2403	0.7952782227	0.4263500035
2404	0.7951820504	0.4263162283
2405	0.7952094027	0.4262970298
2406	0.7952094027	0.4262883566
2407	0.7951546981	0.4262816629
2408	0.7952060935	0.4262519943
2409	0.7952574888	0.426244748
2410	0.795260798	0.4262226245
2411	0.795260798	0.4262118349
2412	0.7952334457	0.4262030706
2413	0.7952094027	0.426191771
2414	0.7952815319	0.4261762384
2415	0.795305575	0.4261674289
2416	0.7953329273	0.4261513557
2417	0.7953088842	0.4261414344
2418	0.7952815319	0.4261389266
2419	0.795305575	0.4261327212
2420	0.7953088842	0.4261216886
2421	0.7953329273	0.4261091643
2422	0.7953536612	0.4260999266
2423	0.7953810135	0.4260934974
2424	0.7953810135	0.4260837995
2425	0.7954050566	0.4260764624
2426	0.7953843227	0.4260527685
2427	0.7954324089	0.4260358049
2428	0.7953602796	0.4260210993
2429	0.7953121934	0.4260095913
2430	0.7952848411	0.4259883917
2431	0.7953395457	0.4259845648
2432	0.7953395457	0.425980013
2433	0.7953088842	0.4259705973
2434	0.7953395457	0.4259588647
2435	0.7953843227	0.4259418999
2436	0.7953909411	0.4259267704
2437	0.7953155026	0.4259198392
2438	0.7953362365	0.4259103752
2439	0.7954597612	0.4258997559
2440	0.7954357181	0.4258949768
2441	0.7954357181	0.4258899388
2442	0.7954597612	0.4258870333
2443	0.7954083658	0.4258795595
2444	0.7954257904	0.4258664525
2445	0.7954017473	0.4258643666
2446	0.7954017473	0.4258590086
2447	0.7954017473	0.4258548113
2448	0.7954257904	0.4258369973
2449	0.7953810135	0.4258260505
2450	0.7954257904	0.4258216093
2451	0.7955045381	0.4258045793
2452	0.7955285812	0.4257996822
2453	0.7955559335	0.4257844241
2454	0.7956073289	0.4257785639
2455	0.7956073289	0.4257694955
2456	0.7956073289	0.4257627025
2457	0.7956620335	0.4257503555
2458	0.7956653427	0.4257367104
2459	0.7956620335	0.4257314428
2460	0.7956106381	0.4257214354
2461	0.7956379904	0.4257145474
2462	0.7956893858	0.4257063593
2463	0.7955899042	0.4256982804
2464	0.7956379904	0.4256915129
2465	0.7955899042	0.4256703734
2466	0.7956379904	0.4256612418
2467	0.7956139473	0.4256522663
2468	0.7956139473	0.4256485344
2469	0.7956106381	0.4256412145
2470	0.7956139473	0.4256281063
2471	0.7956139473	0.4256258403
2472	0.7956379904	0.425620677
2473	0.7956238749	0.4255917101
2474	0.7955691703	0.4255894948
2475	0.7955691703	0.4255784157
2476	0.7956379904	0.4255668731
2477	0.7956139473	0.4255608829
2478	0.7957134289	0.4255488435
2479	0.7957407812	0.4255353144
2480	0.7957407812	0.4255303722
2481	0.7957888673	0.4255141845
2482	0.7957888673	0.4255056938
2483	0.7958195288	0.4254942885
2484	0.7956620335	0.4254834934
2485	0.7956893858	0.4254771182
2486	0.7957167381	0.4254665637
2487	0.7957167381	0.4254554431
2488	0.7957714427	0.4254423898
2489	0.795822838	0.4254372613
2490	0.795798795	0.4254247375
2491	0.7957954857	0.4254190327
2492	0.7957714427	0.4254021787
2493	0.7957747519	0.4253877216
2494	0.7957747519	0.4253769641
2495	0.795798795	0.4253698298
2496	0.795798795	0.4253568811
2497	0.7957714427	0.4253414998
2498	0.7957954857	0.425325346
2499	0.7957681335	0.425313603
2500	0.7957714427	0.425309223
2501	0.795798795	0.4253037417
2502	0.795822838	0.4252883291
2503	0.7958534996	0.4252647734
2504	0.7958261473	0.4252539807
2505	0.7957954857	0.4252441943
2506	0.7958742334	0.4252353373
2507	0.7957648242	0.4252276595
2508	0.7958435719	0.4252146309
2509	0.7958195288	0.425196053
2510	0.7957440904	0.4251862976
2511	0.7958162196	0.4251756011
2512	0.7957681335	0.4251658488
2513	0.7957681335	0.4251629012
2514	0.7956960042	0.4251336622
2515	0.7957507088	0.4251233292
2516	0.7958501903	0.4251086301
2517	0.7958501903	0.4251029852
2518	0.7958261473	0.4250957824
2519	0.7958742334	0.4250829402
2520	0.795928938	0.4250747957
2521	0.7958775426	0.4250622015
2522	0.7958534996	0.4250489787
2523	0.7958534996	0.4250333034
2524	0.7958501903	0.4250207394
2525	0.7958534996	0.4250080558
2526	0.7959562903	0.4250001361
2527	0.7959836426	0.4249964754
2528	0.7959803334	0.4249938038
2529	0.7959770242	0.4249790083
2530	0.7960251104	0.4249746817
2531	0.7960524627	0.4249689649
2532	0.7960284196	0.4249665005
2533	0.7960524627	0.4249648148
2534	0.796079815	0.4249570302
2535	0.7960524627	0.4249511182
2536	0.7960010673	0.4249304354
2537	0.7959496719	0.4249215707
2538	0.7958982765	0.4249068378
2539	0.7959256288	0.4249064278
2540	0.7959256288	0.424902488
2541	0.7959529811	0.4248971882
2542	0.7959770242	0.4248925794
2543	0.7960317288	0.4248854369
2544	0.7961137857	0.4248683503
2545	0.7961137857	0.4248496887
2546	0.7961651811	0.4248361764
2547	0.7961104765	0.4248295061
2548	0.7960831242	0.4248132189
2549	0.7960831242	0.4248072708
2550	0.7961378288	0.4247873037
2551	0.7961859149	0.424771099
2552	0.7961859149	0.4247416668
